experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp2_fleet_sensitivity,P2_K15,4,P2,15,1.0,25.0,2.826600464563419,4.151408306944404,4.151408306944404,0.9618717504332756,0.9913344887348352,0.9982668977469672,0.0993687245282524,0.1778381158457416,0.0,0,0.0,577,0,46
exp2_fleet_sensitivity,P2_K15,5,P2,15,1.0,25.0,2.795279451086526,4.491966912405417,4.491966912405417,0.9707495429616088,0.9963436928702012,1.0,0.0936610800961087,0.1710707823084792,0.0,0,0.0,547,0,47
exp2_fleet_sensitivity,P2_K15,6,P2,15,1.0,25.0,2.807925580754364,4.143585400203878,4.143585400203878,0.9686346863468634,0.9907749077490776,1.0,0.0952152600686484,0.1795761721382548,0.0,0,0.0,542,0,48
exp2_fleet_sensitivity,P2_K15,7,P2,15,1.0,25.0,2.815518021247809,4.481034893309158,4.481034893309158,0.9616724738675958,0.9930313588850174,1.0,0.1031690243727978,0.1967969330937648,0.0,0,0.0,574,0,49
exp2_fleet_sensitivity,P2_K15,8,P2,15,1.0,25.0,2.7886313601473027,4.1435854002039205,4.1435854002039205,0.9473684210526316,0.9849624060150376,0.9962406015037594,0.0934714257160723,0.153977861431365,0.0,0,0.0,532,0,50
exp2_fleet_sensitivity,P2_K15,9,P2,15,1.0,25.0,2.8114826267322,4.489671762116245,4.489671762116245,0.9540441176470588,0.9908088235294118,0.9981617647058824,0.0958469132356944,0.1785238819184644,0.0,0,0.0,544,0,51
exp2_fleet_sensitivity,P2_K15,10,P2,15,1.0,25.0,2.7773927148650706,4.317428736980614,4.317428736980614,0.9637561779242174,0.9917627677100496,1.0,0.1059882061757663,0.1851611842014463,0.0,0,0.0,607,0,52
exp2_fleet_sensitivity,P2_K15,11,P2,15,1.0,25.0,2.945818435241934,4.799696998449346,4.799696998449346,0.9437819420783644,0.989778534923339,0.9982964224872232,0.1042863356779362,0.170106531070255,0.0,0,0.0,587,0,53
exp2_fleet_sensitivity,P2_K15,12,P2,15,1.0,25.0,2.803194863661704,4.088825053023583,4.088825053023583,0.9554730983302412,0.9888682745825604,1.0,0.0939569564015848,0.1453637601479981,0.0,0,0.0,539,0,54
exp2_fleet_sensitivity,P2_K15,13,P2,15,1.0,25.0,2.751127820032216,4.151408306944404,4.151408306944404,0.9651567944250872,0.9947735191637632,0.9965156794425089,0.0993553993740899,0.1756070533725733,0.0,0,0.0,574,0,55
