experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp1_policy_comparison,P0_K20,23,P0,20,1.0,25.0,3.2394716884638575,5.725743903405345,5.725743903405345,0.9344827586206896,0.993103448275862,0.996551724137931,0.07971151934833184,0.18472388322333433,0.0,0,0.0,580,0,65
exp1_policy_comparison,P0_K20,24,P0,20,1.0,25.0,3.194081968499155,5.344093000378397,5.344093000378397,0.9308600337268128,0.9983136593591906,1.0,0.07904093754938829,0.15352362066144976,0.0,0,0.0,593,0,66
exp1_policy_comparison,P0_K20,25,P0,20,1.0,25.0,3.144981353574429,5.163189098530976,5.163189098530976,0.9476351351351351,0.9949324324324325,1.0,0.07893173594691819,0.14684930022143372,0.0,0,0.0,592,0,67
exp1_policy_comparison,P0_K20,26,P0,20,1.0,25.0,3.223433260923664,5.892374602399144,5.892374602399144,0.9205526770293609,0.9930915371329879,1.0,0.07734722131700421,0.14321369979796633,0.0,0,0.0,579,0,68
exp1_policy_comparison,P0_K20,27,P0,20,1.0,25.0,3.247371857492142,5.892374602398974,5.892374602398974,0.9243243243243243,1.0,1.0,0.07185371962863718,0.15593251778209474,0.0,0,0.0,555,0,69
exp1_policy_comparison,P0_K20,28,P0,20,1.0,25.0,3.2098968569553192,5.666232984379094,5.666232984379094,0.9377224199288257,0.9911032028469751,0.994661921708185,0.07407009719187654,0.14185304138638566,0.0,0,0.0,562,0,70
exp1_policy_comparison,P0_K20,29,P0,20,1.0,25.0,3.12256296391871,5.095960613489353,5.095960613489353,0.9413854351687388,0.9982238010657194,0.9982238010657194,0.07291075813221083,0.14947372123603722,0.0,0,0.0,563,0,71
exp1_policy_comparison,P1_K20,0,P1,20,1.0,25.0,2.547645528218503,3.670879940810252,3.670879940810252,0.9878892733564014,0.9982698961937716,1.0,0.0737001611115318,0.14354548539909273,0.0,0,0.0,578,0,42
exp1_policy_comparison,P1_K20,1,P1,20,1.0,25.0,2.5948372739161565,3.9911822135272814,3.9911822135272814,0.9813084112149533,0.9981308411214953,1.0,0.06918688797881659,0.14101540081533623,0.0,0,0.0,535,0,43
exp1_policy_comparison,P1_K20,2,P1,20,1.0,25.0,2.6143728555385004,3.899407070323946,3.899407070323946,0.9823008849557522,0.9982300884955753,1.0,0.07448935278664609,0.1272811897148609,0.0,0,0.0,565,0,44
exp1_policy_comparison,P1_K20,3,P1,20,1.0,25.0,2.6221208908189553,4.049102789685577,4.049102789685577,0.9833055091819699,0.998330550918197,0.998330550918197,0.07776532074050756,0.12598397287889873,0.0,0,0.0,599,0,45
exp1_policy_comparison,P1_K20,4,P1,20,1.0,25.0,2.673597916380398,3.991076752741833,3.991076752741833,0.9809358752166378,0.9965337954939342,0.9982668977469671,0.0740886343173123,0.13466673975551954,0.0,0,0.0,577,0,46
exp1_policy_comparison,P1_K20,5,P1,20,1.0,25.0,2.5802462722146413,3.9359905746631543,3.9359905746631543,0.9872029250457038,0.9981718464351006,1.0,0.06966236191313849,0.12865445982392737,0.0,0,0.0,547,0,47
exp1_policy_comparison,P1_K20,6,P1,20,1.0,25.0,2.5912326912575856,3.825942793725517,3.825942793725517,0.9871559633027523,0.9963302752293578,0.998165137614679,0.0711807645097173,0.12799661604767482,0.0,0,0.0,545,0,48
exp1_policy_comparison,P1_K20,7,P1,20,1.0,25.0,2.661372167143827,4.049102789685577,4.049102789685577,0.980836236933798,0.9982578397212544,1.0,0.0769378807783301,0.13094462988094313,0.0,0,0.0,574,0,49
exp1_policy_comparison,P1_K20,8,P1,20,1.0,25.0,2.6412060822873946,4.049102789685577,4.049102789685577,0.9756521739130435,0.991304347826087,0.9982608695652174,0.07590870652122261,0.15018898532072522,0.0,0,0.0,575,0,50
exp1_policy_comparison,P1_K20,9,P1,20,1.0,25.0,2.592400839344264,3.968834722756056,3.968834722756056,0.9797794117647058,0.9944852941176471,0.9981617647058824,0.07129401184969217,0.12655237345617662,0.0,0,0.0,544,0,51
exp1_policy_comparison,P1_K20,10,P1,20,1.0,25.0,2.595693287310761,3.998848612368988,3.998848612368988,0.9802306425041186,0.9967051070840197,1.0,0.0789440735181071,0.14798094339430826,0.0,0,0.0,607,0,52
exp1_policy_comparison,P1_K20,11,P1,20,1.0,25.0,2.778590854290296,4.678043252603145,4.678043252603145,0.9744463373083475,0.9948892674616695,0.9982964224872232,0.07772783414923282,0.13675422201500279,0.0,0,0.0,587,0,53
exp1_policy_comparison,P1_K20,12,P1,20,1.0,25.0,2.599333059149007,3.9909389523012493,3.9909389523012493,0.987012987012987,0.9981447124304267,1.0,0.06992267011551229,0.14087548158542396,0.0,0,0.0,539,0,54
